State_Name,County,Type,ALand,Median
Maryland,Allegany County,Track,16732936,97765
Maryland,Allegany County,Track,2341001,42142
Maryland,Allegany County,Track,4809715,300000
Maryland,Allegany County,Track,2672652,72938
Maryland,Allegany County,Track,1448394,92429
Maryland,Allegany County,Track,990844,111526
Maryland,Allegany County,Track,8140217,51984
Maryland,Allegany County,Track,101098448,109853
Maryland,Allegany County,Track,46001083,300000
Maryland,Allegany County,Track,81355980,74291
Maryland,Allegany County,Track,9430081,300000
Maryland,Allegany County,Track,31727675,300000
Maryland,Allegany County,Track,42857845,300000
Maryland,Allegany County,Track,26851525,300000
Maryland,Allegany County,Track,79373278,300000
Maryland,Allegany County,Track,9127548,51537
Maryland,Allegany County,Track,23699216,56218
Maryland,Allegany County,Track,124350573,61314
Maryland,Allegany County,Track,10316717,300000
Maryland,Allegany County,Track,120042686,300000
Maryland,Allegany County,Track,9310596,300000
Maryland,Allegany County,Track,4974759,300000
Maryland,Allegany County,Track,207973939,39725
Maryland,Allegany County,Track,216143078,300000
Maryland,Allegany County,Track,23833781,142980
Maryland,Allegany County,Track,5062508,300000
Maryland,Allegany County,Track,2656262,82301
Maryland,Allegany County,Track,1799890,300000
Maryland,Allegany County,Track,5819624,61853
Maryland,Allegany County,Track,6488134,83915
Maryland,Allegany County,Track,2548876,75042
Maryland,Allegany County,Track,9875519,74096
Maryland,Allegany County,Track,37114961,58732
Maryland,Allegany County,Track,37419461,115509
Maryland,Allegany County,Track,30469256,96428
Maryland,Allegany County,Track,4902885,300000
Maryland,Allegany County,Track,2640366,53605
Maryland,Allegany County,Track,11083648,51021
Maryland,Allegany County,Track,3183865,300000
Maryland,Allegany County,Track,59256049,300000
Maryland,Allegany County,Track,126591292,86423
Maryland,Allegany County,Track,3385475,300000
Maryland,Allegany County,Track,10910923,300000
Maryland,Allegany County,Track,15891603,300000
Maryland,Allegany County,Track,7696830,62741
Maryland,Allegany County,Track,13767332,300000
Maryland,Allegany County,Track,7013544,300000
Maryland,Allegany County,Track,5380924,105477
Maryland,Allegany County,Track,2022942,58509
Maryland,Allegany County,Track,4077034,58521
Maryland,Allegany County,Track,77944641,300000
Maryland,Allegany County,Track,37814458,149143
Maryland,Allegany County,Track,3606701,63343
Maryland,Allegany County,Track,8558726,178250
Maryland,Allegany County,Track,3467361,121192
Maryland,Allegany County,Track,2351922,98083
Maryland,Allegany County,Track,3965894,143218
Maryland,Allegany County,Track,6313739,300000
Maryland,Allegany County,Track,2302908,300000
Maryland,Allegany County,Track,1452511,79038
Maryland,Allegany County,Track,170616695,72609
Maryland,Allegany County,Track,21444270,51707
Maryland,Allegany County,Track,29747632,300000
Maryland,Allegany County,Track,6050389,300000
Maryland,Allegany County,Track,5690520,90615
Maryland,Allegany County,Track,3067910,107853
Maryland,Allegany County,Track,2115927,300000
Maryland,Allegany County,Track,168813517,140217
Maryland,Allegany County,Track,3916060,112166
Maryland,Allegany County,Track,12605188,146037
Maryland,Allegany County,Track,875053,58328
Maryland,Allegany County,Track,2901121,163906
Maryland,Allegany County,Track,3285482,300000
Maryland,Allegany County,Track,2364444,300000
Maryland,Allegany County,Track,1388019,300000
Maryland,Allegany County,Track,1784061,30988
Maryland,Allegany County,Track,1764955,62978
Maryland,Allegany County,Track,2994105,86457
Maryland,Allegany County,Track,2219321,55733
Maryland,Allegany County,Track,1987202,88448
Maryland,Allegany County,Track,1416591,300000
Maryland,Allegany County,Track,3183361,80609
Maryland,Allegany County,Track,1261484,73008
Maryland,Allegany County,Track,3063303,112886
Maryland,Allegany County,Track,2446820,300000
Maryland,Allegany County,Track,2068566,300000
Maryland,Allegany County,Track,4932985,132723
Maryland,Allegany County,Track,9896696,300000
Maryland,Allegany County,Track,762120,73039
Maryland,Allegany County,Track,725914,98935
Maryland,Allegany County,Track,7445769,300000
Maryland,Allegany County,Track,4053943,300000
Maryland,Allegany County,Track,17529241,92466
Maryland,Allegany County,Track,35634069,300000
Maryland,Allegany County,Track,6575299,300000
Maryland,Allegany County,Track,7108532,75920
Maryland,Allegany County,Track,2654063,48758
Maryland,Allegany County,Track,4487399,31033
Maryland,Allegany County,Track,5547371,300000
Maryland,Allegany County,Track,1684863,61309
Maryland,Allegany County,Track,1102638,300000
Maryland,Allegany County,Track,980712,45534
Maryland,Allegany County,Track,1657149,117455
Maryland,Allegany County,Track,40211348,82903
Maryland,Allegany County,Track,942462,300000
Maryland,Allegany County,Track,345711,76649
Maryland,Allegany County,Track,1675531,300000
Maryland,Allegany County,Track,1819846,93346
Maryland,Allegany County,Track,2656766,300000
Maryland,Allegany County,Track,1784909,113156
Maryland,Allegany County,Track,1800994,47556
Maryland,Allegany County,Track,919549,53936
Maryland,Allegany County,Track,1502456,300000
Maryland,Allegany County,Track,1265658,300000
Maryland,Allegany County,Track,6867933,40875
Maryland,Allegany County,Track,2206992,87384
Maryland,Allegany County,Track,1197696,73573
Maryland,Allegany County,Track,2173991,87777
Maryland,Allegany County,Track,7347539,68582
Maryland,Allegany County,Track,3761659,300000
Maryland,Allegany County,Track,2681869,193802
Maryland,Allegany County,Track,1670186,300000
Maryland,Allegany County,Track,606760,76124
Maryland,Allegany County,Track,4569183,210367
Maryland,Allegany County,Track,1055685,218711
Maryland,Allegany County,Track,1178347,300000
Maryland,Allegany County,Track,44563962,300000
Maryland,Allegany County,Track,6784637,300000
Maryland,Allegany County,Track,2834323,200475
Maryland,Allegany County,Track,19330329,203563
Maryland,Allegany County,Track,2096223,96558
Maryland,Allegany County,Track,2042684,300000
Maryland,Allegany County,Track,10627498,99582
Maryland,Allegany County,Track,2999982,300000
Maryland,Allegany County,Track,1424492,63006
Maryland,Allegany County,Track,10477814,119701
Maryland,Allegany County,Track,2178861,83324
Maryland,Allegany County,Track,61510592,71386
Maryland,Allegany County,Track,40412800,137329
Maryland,Allegany County,Track,5893500,300000
Maryland,Allegany County,Track,11812251,159559
Maryland,Allegany County,Track,24370074,88362
Maryland,Allegany County,Track,27640224,300000
Maryland,Allegany County,Track,106864292,300000
Maryland,Allegany County,Track,2737391,95690
Maryland,Allegany County,Track,2920232,105778
Maryland,Allegany County,Track,6300061,77563
Maryland,Allegany County,Track,8108886,300000
Maryland,Allegany County,Track,2469967,76510
Maryland,Allegany County,Track,36293756,108803
Maryland,Allegany County,Track,3422219,44562
Maryland,Allegany County,Track,2886297,67845
Maryland,Allegany County,Track,549527,43343
Maryland,Allegany County,Track,2078920,300000
Maryland,Allegany County,Track,688955,50993
Maryland,Allegany County,Track,4416192,91304
Maryland,Allegany County,Track,1587815,63123
Maryland,Allegany County,Track,1753436,60726
Maryland,Allegany County,Track,3787290,81701
Maryland,Allegany County,Track,46650313,97822
Maryland,Allegany County,Track,915436,42423
Maryland,Allegany County,Track,868766,59776
Maryland,Allegany County,Track,4299372,47171
Maryland,Allegany County,Track,1877910,75188
Maryland,Allegany County,Track,2794449,53821
Maryland,Allegany County,Track,2193230,47095
Maryland,Allegany County,Track,4398237,112183
Maryland,Allegany County,Track,2296089,121416
Maryland,Allegany County,Track,2317196,82533
Maryland,Allegany County,Track,3107319,76981
Maryland,Allegany County,Track,17740144,74309
Maryland,Allegany County,Track,5186092,54518
Maryland,Allegany County,Track,918038,65936
Maryland,Allegany County,Track,833737,45225
Maryland,Allegany County,Track,2453087,111374
Maryland,Allegany County,Track,323153,38755
Maryland,Allegany County,Track,1125364,56151
Maryland,Allegany County,Track,523966,53523
Maryland,Allegany County,Track,2548582,68603
Maryland,Allegany County,Track,1166422,51605
Maryland,Allegany County,Track,2070980,110303
Maryland,Allegany County,Track,41540205,76355
Maryland,Allegany County,Track,1661228,300000
Maryland,Allegany County,Track,2310859,94401
Maryland,Allegany County,Track,2380223,97474
Maryland,Allegany County,Track,3571605,93725
Maryland,Allegany County,Track,3080370,77413
Maryland,Allegany County,Track,28181226,60206
Maryland,Allegany County,Track,180890905,69128
Maryland,Allegany County,Track,122578029,92376
Maryland,Allegany County,Track,20815173,74798
Maryland,Allegany County,Track,54085049,93593
Maryland,Allegany County,Track,6043595,124474
Maryland,Allegany County,Track,72083990,300000
Maryland,Allegany County,Track,59761650,300000
Maryland,Allegany County,Track,22989446,79103
Maryland,Allegany County,Track,31988456,82174
Maryland,Allegany County,Track,0,0
Maryland,Allegany County,Track,227992288,46859
Maryland,Allegany County,Track,0,0
Maryland,Allegany County,Track,5539458,33853
Maryland,Allegany County,Track,39263750,90790
Maryland,Allegany County,Track,1851534,66850
Maryland,Allegany County,Track,41089016,108991
Maryland,Allegany County,Track,1007304,15083
Maryland,Allegany County,Track,1336353,41069
Maryland,Allegany County,Track,6632984,22119
Maryland,Allegany County,Track,24894346,69325
Maryland,Allegany County,Track,188561687,55780
Maryland,Allegany County,Track,16770380,300000
Maryland,Allegany County,Track,22183279,42066
Maryland,Allegany County,Track,37782587,300000
Maryland,Allegany County,Track,142965624,65105
Maryland,Allegany County,Track,1593634,30697
Maryland,Allegany County,Track,12976273,82472
Maryland,Allegany County,Track,14187934,50128
Maryland,Allegany County,Track,14542850,300000
Maryland,Allegany County,Track,9249868,65794
Maryland,Allegany County,Track,66468291,56993
Maryland,Allegany County,Track,165467639,300000
Maryland,Allegany County,Track,71136841,57173
Maryland,Allegany County,Track,4510266,44118
Maryland,Allegany County,Track,7994898,75232
Maryland,Allegany County,Track,10098795,61965
Maryland,Allegany County,Track,366570493,52243
Maryland,Allegany County,Track,548174772,52439
Maryland,Allegany County,Track,39317450,27842
Maryland,Allegany County,Track,673884,121025
Maryland,Allegany County,Track,662773,74887
Maryland,Allegany County,Track,2867878,75853
Maryland,Allegany County,Track,238719,23439
Maryland,Allegany County,Track,187107,64900
Maryland,Allegany County,Track,228689,16105
Maryland,Allegany County,Track,365634,37924
Maryland,Allegany County,Track,439533,25786
Maryland,Allegany County,Track,298756,21366
Maryland,Allegany County,Track,1737308,63624
Maryland,Allegany County,Track,2121844,82076
Maryland,Allegany County,Track,397270,24919
Maryland,Allegany County,Track,846052,27006
Maryland,Allegany County,Track,304693,12062
Maryland,Allegany County,Track,1039323,52134
Maryland,Allegany County,Track,403943,57633
Maryland,Allegany County,Track,504968,8772
Maryland,Allegany County,Track,346792,53448
Maryland,Allegany County,Track,872130,51410
Maryland,Allegany County,Track,693566,60994
Maryland,Allegany County,Track,395228,25940
Maryland,Allegany County,Track,8140217,85164
Maryland,Allegany County,Track,420327,43141
Maryland,Allegany County,Track,949478,46210
Maryland,Allegany County,Track,391519,39512
Maryland,Allegany County,Track,1445801,300000
Maryland,Allegany County,Track,1698800,30677
Maryland,Allegany County,Track,927386,29541
Maryland,Allegany County,Track,374068,19619
Maryland,Allegany County,Track,1036560,29845
Maryland,Allegany County,Track,953875,21926
Maryland,Allegany County,Track,1226584,42601
Maryland,Allegany County,Track,9430081,300000
Maryland,Allegany County,Track,341614,11981
Maryland,Allegany County,Track,375717,21950
Maryland,Allegany County,Track,925147,19565
Maryland,Allegany County,Track,1770697,25868
Maryland,Allegany County,Track,1067261,32359
Maryland,Allegany County,Track,1156833,113509
Maryland,Allegany County,Track,432134,125093
Maryland,Allegany County,Track,737636,35101
Maryland,Allegany County,Track,2316102,44173
Maryland,Allegany County,Track,1886331,28877
Maryland,Allegany County,Track,4766131,86943
Maryland,Allegany County,Track,702968,61964
Maryland,Allegany County,Track,1635744,61286
Maryland,Allegany County,Track,1635880,32299
Maryland,Allegany County,Track,607368,23287
Maryland,Allegany County,Track,1341148,30226
Maryland,Allegany County,Track,3217256,51024
Maryland,Allegany County,Track,10007417,4790
Maryland,Allegany County,Track,310026,46412
Maryland,Allegany County,Track,938518,65821
Maryland,Allegany County,Track,1457279,64756
Maryland,Allegany County,Track,124350573,69465
Maryland,Allegany County,Track,2319872,300000
Maryland,Allegany County,Track,1553848,57663
Maryland,Allegany County,Track,808308,58061
Maryland,Allegany County,Track,721497,50585
Maryland,Allegany County,Track,677441,64588
Maryland,Allegany County,Track,505077,32740
Maryland,Allegany County,Track,1227625,177149
Maryland,Allegany County,Track,1720995,300000
Maryland,Allegany County,Track,850296,28104
Maryland,Allegany County,Track,1734100,51196
Maryland,Allegany County,Track,41293125,97684
Maryland,Allegany County,Track,1398986,26966
Maryland,Allegany County,Track,929317,39048
Maryland,Allegany County,Track,1408317,28930
Maryland,Allegany County,Track,2413237,61528
Maryland,Allegany County,Track,1648770,38375
Maryland,Allegany County,Track,848953,37619
Maryland,Allegany County,Track,23833781,123640
Maryland,Allegany County,Track,2571084,47030
Maryland,Allegany County,Track,21645329,47896
Maryland,Allegany County,Track,8984577,134344
Maryland,Allegany County,Track,2052526,73943
Maryland,Allegany County,Track,33946882,81485
Maryland,Allegany County,Track,40491379,58865
Maryland,Allegany County,Track,1339237,72739
Maryland,Allegany County,Track,6213772,143610
Maryland,Allegany County,Track,77944641,128919
Maryland,Allegany County,Track,8558726,183213
Maryland,Allegany County,Track,1424289,300000
Maryland,Allegany County,Track,3599176,96819
Maryland,Allegany County,Track,2409648,101987
Maryland,Allegany County,Track,2323592,75135
Maryland,Allegany County,Track,6879478,109763
Maryland,Allegany County,Track,4795055,145059
Maryland,Allegany County,Track,1410942,54586
Maryland,Allegany County,Track,822944,49556
Maryland,Allegany County,Track,1844979,25519
Maryland,Allegany County,Track,925035,69077
Maryland,Allegany County,Track,1416591,80025
Maryland,Allegany County,Track,1914505,126043
Maryland,Allegany County,Track,6558126,97415
Maryland,Allegany County,Track,4146863,143124
Maryland,Allegany County,Track,35634069,152652
Maryland,Allegany County,Track,4358580,77602
Maryland,Allegany County,Track,2714789,92030
Maryland,Allegany County,Track,1684863,60356
Maryland,Allegany County,Track,1657149,131478
Maryland,Allegany County,Track,2563571,120728
Maryland,Allegany County,Track,5820158,106544
Maryland,Allegany County,Track,1658961,76243
Maryland,Allegany County,Track,1230903,104963
Maryland,Allegany County,Track,2681869,125741
Maryland,Allegany County,Track,4569183,146024
Maryland,Allegany County,Track,2461642,191070
Maryland,Allegany County,Track,3798913,190065
Maryland,Allegany County,Track,2238648,94089
Maryland,Allegany County,Track,7919611,75544
Maryland,Allegany County,Track,3500771,105810
Maryland,Allegany County,Track,40412800,104323
Maryland,Allegany County,Track,636895,87542
Maryland,Allegany County,Track,11530101,137765
Maryland,Allegany County,Track,3622380,107178
